+,102_h2893,400165,rep
+,102_s3,400126,rep
+,111_hr903,400195,rep
+,109_hr323,400140,rep
+,109_hr783,400136,rep
+,111_hr573,400199,rep
-,108_h4513,400100,rep
+,110_h6633,400189,rep
+,110_hr1323,400170,rep
+,109_h5253,400136,rep
+,109_sc83,400105,sen
+,110_hr643,400147,rep
+,106_h4583,400125,rep
-,109_h2863,400162,rep
-,108_h163,400182,rep
+,108_h1463,400151,rep
-,101_h1463,400104,rep
-,108_hj83,400173,rep
+,108_hc393,400168,rep
+,106_s2323,400182,rep
+,110_s2403,400145,rep
+,110_h2693,400147,rep
+,106_hr253,400180,rep
+,105_h3963,400113,rep
+,110_hr293,400180,rep
+,108_hc423,400165,rep
+,111_h1243,400171,rep
+,109_hr783,400153,rep
+,110_h3403,400123,rep
+,110_s2403,400158,rep
+,111_hr153,400193,rep
-,109_h513,400184,rep
-,108_hc393,400106,rep
+,108_hc413,400183,rep
+,108_h923,400109,rep
+,111_hr1713,400118,rep
+,108_h2993,400122,rep
+,106_h4583,400150,rep
+,108_h253,400189,rep
+,110_h1343,400118,rep
-,106_hr563,400184,rep
-,103_h4453,400119,rep
+,111_hr543,400140,rep
0,108_s703,400146,rep
+,110_h4343,400141,rep
+,108_h5213,400148,rep
+,103_h2493,400140,rep
+,108_h2993,400111,rep
+,105_h4193,400192,rep
+,110_hr553,400124,rep
+,111_hr573,400170,rep
+,110_hr233,400185,rep
+,105_hc213,400197,rep
-,108_h2143,400122,rep
+,108_hr453,400172,rep
+,110_h2643,400152,rep
0,105_hr393,400107,rep
+,109_h5683,400107,rep
-,111_hc133,400158,rep
+,108_hc373,400123,rep
0,109_h1973,400164,rep
+,109_hr553,400159,rep
+,106_h4163,400138,rep
+,111_hr1543,400189,rep
+,106_hc213,400122,rep
+,110_h1143,400110,rep
0,109_hr803,400131,rep
+,111_hr83,400116,rep
+,111_s383,400182,rep
+,110_h6633,400166,rep
+,109_h5683,400182,rep
+,110_hr293,400184,rep
+,110_h3043,400160,rep
+,108_h663,400172,rep
+,111_hr1613,400184,rep
+,109_h4973,400178,rep
+,106_h1993,400117,rep
-,105_h2883,400103,rep
+,110_h923,400195,rep
0,111_hr1313,400151,rep
+,111_h1243,400137,rep
+,110_hr553,400114,rep
+,110_h493,400153,rep
+,106_h3293,400117,rep
+,106_hr443,400116,rep
+,110_h6633,400186,rep
+,105_hr143,400165,rep
+,108_s23,400131,rep
+,108_hc413,400160,rep
+,108_sc43,400116,rep
+,111_hc163,400108,rep
+,109_h1053,400150,rep
-,108_hc373,400127,rep
+,110_hr1243,400147,rep
+,107_hr513,400135,rep
+,111_hr783,400151,rep
+,108_h5213,400194,rep
+,110_hr453,400166,rep
+,111_hr1713,400100,rep
+,108_h253,400124,rep
+,102_h3033,400113,rep
-,106_hr273,400193,rep
+,108_hc373,400133,rep
+,106_h4033,400164,rep
+,109_s203,400132,rep
+,111_hc93,400195,rep
+,108_h5183,400176,rep
+,105_hr383,400150,rep
+,108_hj73,400110,rep
+,110_hr1063,400125,rep
-,111_h4213,400176,rep
+,111_hc133,400124,rep
-,111_h5993,400134,rep
+,109_hr333,400173,rep
+,109_h683,400123,rep
+,101_h743,400110,rep
0,111_hr1213,400134,rep
+,106_hr443,400153,rep
+,106_h4733,400179,rep
+,111_hr1313,400130,rep
0,103_h2403,400140,rep
+,110_hr293,400103,rep
+,108_h2993,400103,rep
+,110_h5613,400152,rep
+,111_hr1083,400125,rep
+,109_h6033,400139,rep
+,108_h1463,400196,rep
+,111_hr573,400183,rep
+,108_h273,400195,rep
+,108_hr453,400189,rep
+,106_h4733,400160,rep
+,110_h3793,400151,rep
+,111_h5993,400140,rep
0,110_h2693,400155,rep
+,109_hr383,400129,rep
+,106_h4163,400152,rep
+,108_h5183,400104,rep
+,111_h5133,400102,rep
+,105_h2183,400163,rep
+,105_h2863,400149,rep
+,105_s2073,400183,rep
+,111_hr893,400165,rep
+,108_h663,400199,rep
0,111_hr1313,400170,rep
0,111_s1963,400182,rep
+,108_h663,400186,rep
+,106_hr253,400194,rep
+,109_h2863,400127,rep
+,109_hr383,400152,rep
+,110_hr403,400124,rep
+,108_hr153,400115,rep
-,110_h3773,400144,rep
+,110_hr233,400129,rep
-,111_hc223,400158,rep
+,109_h1463,400118,rep
+,108_h2143,400108,rep
+,110_h4343,400170,rep
+,110_hr273,400150,rep
0,109_s203,400185,rep
+,106_hr443,400100,rep
-,110_hr793,400147,rep
+,111_s383,400184,rep
+,111_hc93,400177,rep
-,110_hr1363,400182,rep
+,108_h4363,400165,rep
+,111_sc43,400170,rep
+,109_s203,400152,rep
+,111_hr783,400198,rep
+,105_hc133,400190,rep
+,108_h2143,400119,rep
+,108_h663,400120,rep
0,110_h1423,400190,rep
+,110_h2643,400177,rep
+,105_h643,400198,rep
+,105_hr193,400174,rep
+,108_h3723,400189,rep
+,110_h923,400149,rep
+,110_hr643,400184,rep
+,110_h3403,400132,rep
+,110_hc283,400183,rep
+,108_hr723,400145,rep
-,110_hr1433,400158,rep
+,105_h2813,400178,rep
+,106_h3293,400161,rep
+,108_h923,400137,rep
-,108_h2143,400134,rep
0,110_hr573,400134,rep
-,110_hr793,400165,rep
+,108_s763,400191,rep
-,105_hr283,400111,rep
+,105_hc133,400122,rep
-,111_h4853,400160,rep
-,102_s323,400176,rep
+,105_h1003,400125,rep
+,108_sc43,400147,rep
-,109_h4893,400120,rep
0,110_h6853,400163,rep
+,111_hc223,400189,rep
+,108_hr853,400134,rep
+,109_hr673,400121,rep
-,109_h2123,400140,rep
+,106_h5203,400106,rep
+,105_hr143,400127,rep
-,110_hr403,400115,rep
+,108_s23,400109,rep
+,108_h663,400113,rep
+,111_s383,400142,rep
+,111_hc223,400109,rep
0,109_h2563,400126,rep
0,111_h3123,400115,rep
+,110_h2643,400102,rep
+,110_h3093,400133,rep
+,110_hr233,400130,rep
+,106_h1883,400107,rep
+,110_h6983,400157,rep
+,109_h5253,400199,rep
+,108_h3733,400187,rep
+,111_sc43,400141,rep
+,110_hr1133,400116,rep
-,111_hr1203,400145,rep
+,108_h4363,400181,rep
+,110_h3773,400100,rep
0,109_hr803,400126,rep
+,111_hc133,400118,rep
+,110_hc193,400144,rep
+,110_h513,400175,rep
0,108_hc83,400105,rep
+,108_h3783,400195,rep
+,110_s2403,400144,rep
+,105_s2133,400164,rep
+,109_h5253,400137,rep
+,108_h4363,400158,rep
+,108_h4663,400141,rep
+,110_h3403,400140,rep
+,110_hr493,400176,rep
+,111_h2423,400176,rep
+,108_h4503,400151,rep
+,108_hc423,400125,rep
+,111_hr893,400163,rep
+,105_hc213,400165,rep
+,109_hr383,400134,rep
-,111_hr653,400151,rep
+,109_h4843,400107,rep
+,108_s273,400123,rep
-,105_hr563,400121,rep
+,102_h3033,400146,rep
-,111_hr453,400141,rep
0,111_h5873,400102,rep
+,111_hr1003,400142,rep
+,110_h363,400184,rep
-,108_h1463,400123,rep
+,105_h4103,400107,rep
+,110_hr1243,400132,rep
+,109_h503,400192,rep
0,105_h1853,400146,rep
+,110_h6633,400154,rep
+,110_h6853,400176,rep
+,110_hr43,400150,rep
-,108_h4323,400120,rep
-,105_h3,400101,rep
+,109_h5573,400102,rep
+,109_h503,400165,rep
+,108_hc393,400150,rep
0,110_h3793,400186,rep
+,110_h6853,400130,rep
+,110_h3793,400102,rep
+,111_h3993,400152,rep
-,110_hr533,400132,rep
-,108_h1463,400130,rep
+,111_h403,400124,rep
+,111_hr453,400179,rep
+,108_hr653,400186,rep
+,106_h5203,400156,rep
0,108_hr853,400180,rep
+,109_h5573,400133,rep
+,111_hr1713,400109,rep
+,111_hr653,400163,rep
+,109_hr343,400149,rep
+,106_hr433,400125,rep
+,108_h5213,400182,rep
+,108_h4323,400145,rep
+,110_hc293,400184,rep
+,108_h3873,400198,rep
-,109_h4893,400108,rep
+,108_h3493,400155,rep
+,106_h833,400115,rep
+,101_h3,400144,rep
+,108_hc373,400101,rep
+,108_h4323,400151,rep
-,109_h4893,400189,rep
+,106_hj33,400107,rep
+,108_hr433,400199,rep
+,105_hr143,400188,rep
+,108_h3493,400193,rep
+,111_hr543,400102,rep
+,105_hr283,400125,rep
+,110_hr553,400175,rep
+,108_hc83,400186,rep
+,110_h1593,400199,rep
0,109_h1973,400114,rep
+,110_hc193,400137,rep
0,108_h4323,400163,rep
+,106_h2723,400112,rep
+,111_h1913,400133,rep
+,108_hr473,400108,rep
+,110_h5563,400111,rep
-,110_hr1103,400147,rep
+,109_hr323,400179,rep
+,103_h2333,400165,rep
+,108_h3873,400105,rep
+,105_hr383,400154,rep
-,111_hr653,400147,rep
-,105_h2863,400101,rep
0,108_h1533,400101,rep
+,111_hr853,400166,rep
+,110_hr1323,400102,rep
-,108_hj83,400162,rep
+,111_s383,400115,rep
-,111_hr1083,400171,rep
-,111_hr853,400119,rep
+,109_h5143,400140,rep
+,108_h1533,400160,rep
+,105_hr383,400112,rep
-,111_h4213,400134,rep
+,109_h5013,400113,rep
+,108_h4503,400148,rep
+,108_hr853,400183,rep
+,106_hr253,400190,rep
+,105_h1663,400124,rep
+,106_hr433,400156,rep
+,108_h3733,400156,rep
+,109_hr23,400168,rep
0,110_hr643,400196,rep
+,111_s3473,400130,rep
+,111_h5993,400155,rep
+,110_h3403,400193,rep
+,109_hr803,400172,rep
+,105_hr383,400117,rep
0,109_hr553,400132,rep
+,108_hr213,400108,rep
+,111_h1053,400178,rep
+,111_h1253,400147,rep
+,106_h5203,400129,rep
+,108_h4503,400156,rep
+,109_hr283,400134,rep
-,110_hr1173,400137,rep
+,110_hr1363,400100,rep
+,110_hr203,400125,rep
+,109_s2803,400122,rep
+,111_hr43,400182,rep
+,108_h3783,400197,rep
0,108_hr723,400106,rep
-,106_hr423,400184,rep
+,108_h13,400189,rep
+,110_hr1433,400193,rep
+,110_hr963,400158,rep
+,111_h3123,400176,rep
+,105_h4103,400142,rep
+,108_hj73,400156,rep
-,111_hc93,400141,rep
+,108_hr423,400170,rep
-,110_hr1343,400116,rep
-,108_h3193,400111,rep
-,110_h6003,400116,rep
+,108_h4513,400123,rep
+,111_hr103,400141,rep
+,110_hr233,400139,rep
+,108_s703,400125,rep
+,109_h513,400116,rep
+,110_hr533,400195,rep
+,111_s3473,400121,rep
+,106_s613,400105,rep
+,110_hr1113,400137,rep
+,110_hr923,400142,rep
0,109_hr673,400179,rep
+,108_h13,400193,rep
+,101_h4793,400100,rep
+,109_h2863,400158,rep
+,111_h5993,400199,rep
+,110_hr1113,400120,rep
-,110_hr683,400155,rep
+,106_h3073,400193,rep
+,108_hr713,400125,rep
+,110_h1553,400137,rep
+,110_h1483,400133,rep
+,108_h1463,400191,rep
+,108_hc83,400144,rep
+,109_h4843,400130,rep
+,105_h3853,400183,rep
+,111_h3993,400116,rep
0,110_hr643,400195,rep
+,106_h4033,400154,rep
-,108_h253,400106,rep
+,105_h1853,400165,rep
+,108_h2993,400160,rep
+,109_h3893,400142,rep
+,111_h5873,400184,rep
+,108_h13,400106,rep
+,109_s2803,400187,rep
-,108_h3313,400110,rep
-,105_sc3,400186,rep
+,110_h1483,400102,rep
+,111_hr1213,400121,rep
-,108_hr473,400106,rep
+,108_h4323,400174,rep
+,110_h3403,400186,rep
-,111_h4173,400141,rep
+,110_hr273,400139,rep
+,108_h253,400127,rep
+,109_hr803,400178,rep
+,110_h6493,400120,rep
-,109_h3673,400145,rep
0,109_s203,400163,rep
+,110_hr1323,400149,rep
+,111_hr903,400133,rep
+,109_h4843,400121,rep
+,111_hr1083,400133,rep
+,110_h1553,400195,rep
+,111_h5013,400158,rep
+,110_h6983,400158,rep
+,108_s703,400164,rep
+,108_h4363,400112,rep
+,111_hr1313,400157,rep
+,105_hr433,400176,rep
+,108_hc373,400162,rep
+,110_hr683,400110,rep
+,109_h5573,400121,rep
+,110_hr293,400144,rep
+,110_h513,400119,rep
-,106_h833,400118,rep
0,111_hr1003,400162,rep
+,102_h5373,400100,rep
+,108_hc403,400110,rep
+,106_hr273,400176,rep
+,110_h493,400190,rep
+,111_hr653,400166,rep
+,105_h2203,400119,rep
+,110_hr1253,400103,rep
-,105_h2183,400187,rep
+,110_hc103,400102,rep
+,111_hr1203,400162,rep
-,110_hr453,400108,rep
-,111_h1913,400158,rep
-,111_hr1203,400107,rep
+,111_hc223,400170,rep
+,106_hr443,400129,rep
-,108_h2143,400173,rep
-,111_hc133,400115,rep
+,105_hr463,400163,rep
+,110_hr553,400149,rep
+,109_hr193,400153,rep
+,109_hr333,400116,rep
+,111_h5623,400154,rep
-,111_h1913,400141,rep
+,102_h5373,400180,rep
+,108_h3493,400174,rep
+,111_h3293,400147,rep
+,106_s613,400139,rep
+,109_hr193,400192,rep
+,111_hr593,400147,rep
+,108_h2143,400138,rep
-,105_sc3,400112,rep
+,108_h2143,400149,rep
-,106_hr423,400186,rep
+,110_h5613,400140,rep
+,106_hr303,400163,rep
+,108_h4323,400117,rep
+,106_hc253,400188,rep
+,108_h273,400167,rep
-,106_h853,400125,rep
+,111_h403,400199,rep
-,109_h4893,400140,rep
+,110_hr1133,400182,rep
+,110_h3403,400121,rep
+,111_hr1743,400141,rep
+,101_h4653,400144,rep
+,103_h2403,400163,rep
-,105_h2883,400186,rep
+,109_hr323,400109,rep
+,108_h743,400170,rep
+,108_h1533,400131,rep
+,105_hr463,400129,rep
+,110_s793,400115,rep
+,111_hr543,400125,rep
+,109_h513,400150,rep
-,109_hr283,400102,rep
+,108_hc373,400121,rep
+,110_h2563,400145,rep
-,101_h1463,400156,rep
+,106_hc213,400109,rep
+,111_hc163,400176,rep
+,105_hr383,400173,rep
+,111_hr593,400189,rep
0,110_hr493,400177,rep
+,110_h5563,400122,rep
-,111_h3183,400105,sen
+,108_h2993,400179,rep
+,109_h5143,400130,rep
-,109_h503,400133,rep
+,102_hr423,400143,rep
+,111_hr893,400198,rep
0,105_h3,400107,rep
+,111_hr103,400171,rep
+,108_h3733,400140,rep
+,110_hr533,400140,rep
+,105_h1853,400119,rep
+,111_h403,400152,rep
+,110_hr943,400149,rep
+,108_hj73,400176,rep
+,111_hr653,400140,rep
+,109_s2803,400144,rep
+,106_h573,400156,rep
+,108_h4613,400118,rep
+,111_h5623,400144,rep
+,110_hr793,400160,rep
+,109_hr193,400136,rep
+,108_hr653,400198,rep
+,109_hr343,400131,rep
+,106_h853,400107,rep
+,108_h4513,400144,rep
+,108_hc13,400154,rep
-,108_h163,400183,rep
+,108_hc413,400114,rep
-,108_h163,400136,rep
+,108_hr153,400158,rep
+,111_hr1133,400133,rep
+,109_h1053,400145,rep
+,111_h1933,400193,rep
+,109_hr673,400101,rep
+,105_s2073,400173,rep
+,110_hr1133,400144,rep
-,103_h2473,400117,rep
+,111_hr103,400193,rep
-,105_hr393,400112,rep
+,111_hr43,400140,rep
0,109_h2563,400159,rep
+,109_h2123,400183,rep
+,110_hr533,400114,rep
+,108_h2443,400117,rep
+,111_hr673,400160,rep
-,110_hr203,400127,rep
+,108_hr453,400164,rep
+,109_hr323,400133,rep
+,105_hr383,400113,rep
0,111_h4543,400110,rep
+,110_hr1363,400184,rep
+,103_h4453,400133,rep
+,108_h4613,400124,rep
+,110_h2563,400108,rep
+,106_h2723,400179,rep
+,108_h4323,400167,rep
+,111_hr593,400177,rep
+,110_hr1063,400123,rep
+,110_hr1243,400154,rep
+,108_h4503,400194,rep
+,110_h6063,400113,rep
+,110_h2643,400155,rep
+,108_h1533,400124,rep
+,108_h3873,400172,rep
-,106_hr253,400199,rep
+,108_hc373,400196,rep
0,110_hr1343,400122,rep
+,108_sc43,400195,rep
+,101_h3,400140,rep
+,110_h5563,400107,rep
+,110_h6003,400158,rep
-,109_h2863,400124,rep
+,110_h5613,400127,rep
+,106_s613,400199,rep
-,108_h4663,400172,rep
+,108_hr213,400175,rep
+,108_h663,400109,rep
+,111_hr863,400100,rep
+,109_hr623,400116,rep
+,109_h1973,400130,rep
-,109_h3893,400193,rep
+,108_hc393,400127,rep
+,110_hr1113,400191,rep
-,105_h2183,400197,rep
+,111_hr1313,400199,rep
+,110_h6853,400186,rep
+,111_h5013,400176,rep
+,111_hr183,400165,rep
+,108_h2443,400178,rep
+,109_h4893,400151,rep
0,110_hr1253,400132,rep
+,108_h5213,400178,rep
+,106_h1883,400104,rep
+,105_h1003,400178,rep
+,108_h5183,400165,rep
-,105_s2133,400111,rep
+,108_h4663,400144,rep
+,111_h4543,400100,rep
-,106_h853,400119,rep
-,110_hr383,400115,rep
-,105_h2003,400154,rep
+,108_hr473,400137,rep
+,109_h5683,400134,rep
+,109_hr383,400136,rep
+,106_hr433,400144,rep
+,109_h3673,400185,rep
+,105_hr283,400197,rep
+,110_hr1173,400144,rep
+,109_hr553,400130,rep
+,108_h4663,400158,rep
+,108_h3733,400179,rep
+,108_hr653,400109,rep
+,108_h2993,400123,rep
+,111_hr1313,400137,rep
-,109_hr283,400162,rep
+,108_hr653,400108,rep
+,109_hr523,400119,rep
+,109_hr333,400111,rep
+,110_hr683,400109,rep
+,108_h3783,400143,rep
+,108_hc373,400120,rep
+,106_h4583,400152,rep
-,105_h2883,400118,rep
+,111_h4543,400185,rep
+,109_h683,400126,rep
-,108_h163,400144,rep
+,109_hr703,400127,rep
-,106_h193,400104,rep
+,108_h1533,400194,rep
+,110_h923,400115,rep
+,110_h5613,400180,rep
-,106_h3073,400178,rep
-,105_sc3,400143,rep
+,111_hr1003,400111,rep
0,109_h3893,400170,rep
+,109_h6143,400189,rep
+,110_hr383,400198,rep
+,110_hr453,400114,rep
-,109_hc483,400162,rep
+,103_h3,400178,rep
+,111_sc13,400160,rep
+,110_hr663,400113,rep
+,106_s2943,400191,rep
+,110_hr553,400101,rep
+,109_h1973,400122,rep
+,109_h5013,400148,rep
+,110_h5803,400149,rep
+,111_hc323,400154,rep
+,110_hr663,400155,rep
+,108_h663,400159,rep
-,111_h3123,400160,rep
+,109_hr803,400122,rep
+,109_hr293,400191,rep
+,108_hc423,400199,rep
-,108_h1463,400155,rep
-,110_h1483,400108,rep
+,108_h4513,400136,rep
+,111_h4853,400183,rep
-,111_h403,400134,rep
+,111_hr413,400154,rep
+,109_h3673,400163,rep
0,110_hr643,400145,rep
+,108_h2673,400148,rep
0,110_h4253,400157,rep
+,108_hr153,400148,rep
+,108_hr723,400140,rep
+,108_h3733,400188,rep
-,101_h1463,400150,rep
+,105_s2073,400161,rep
+,102_h3543,400109,rep
-,109_h6143,400187,rep
+,106_hc253,400155,rep
+,108_h4053,400162,rep
+,111_h3763,400122,rep
+,101_h4653,400155,rep
+,108_h4053,400178,rep
+,105_s2133,400139,rep
+,108_s23,400111,rep
+,106_hc213,400172,rep
+,110_hc193,400166,rep
+,109_h6033,400118,rep
-,108_hj83,400131,rep
+,111_hr83,400151,rep
-,111_hr1203,400144,rep
+,108_sc43,400132,rep
+,108_h3313,400190,rep
+,108_hr653,400117,rep
0,108_hj83,400105,rep
+,110_h493,400150,rep
+,106_h4033,400103,rep
+,110_hr1063,400183,rep
+,111_hr353,400182,rep
+,110_h3403,400102,rep
+,108_h3733,400103,rep
+,108_hr423,400147,rep
+,111_hr903,400193,rep
+,109_h5143,400166,rep
+,108_hr423,400197,rep
+,108_h663,400144,rep
-,105_h2183,400117,rep
0,110_h1423,400102,rep
+,109_s203,400192,rep
+,106_h193,400142,rep
+,111_hc223,400118,rep
+,111_h2423,400155,rep
+,108_h4613,400176,rep
+,109_h2563,400149,rep
+,111_hr1613,400101,rep
-,106_hr503,400106,rep
+,110_hr1243,400110,rep
+,106_h3843,400148,rep
+,108_hc393,400156,rep
-,111_h4173,400108,rep
+,111_sc43,400152,rep
0,110_h2563,400182,rep
-,110_hr533,400171,rep
-,108_h163,400119,rep
+,108_s763,400100,rep
+,111_sc43,400121,rep
+,108_hj73,400167,rep
-,109_h4893,400155,rep
+,109_hr23,400152,rep
+,106_s2943,400101,rep
+,109_h4973,400168,rep
+,109_hr803,400191,rep
+,106_hr443,400199,rep
+,105_h2343,400144,rep
0,109_hr23,400130,rep
+,110_hr273,400158,rep
+,108_h1463,400149,rep
+,109_s203,400109,rep
-,106_hj103,400156,rep
+,108_h273,400181,rep
+,110_h3793,400165,rep
+,106_hr303,400103,rep
+,109_hr553,400140,rep
+,108_h5213,400137,rep
+,110_hr1063,400180,rep
-,109_hc483,400102,rep
-,106_hr273,400118,rep
+,105_h2883,400192,rep
+,108_h4503,400164,rep
+,108_hc423,400102,rep
+,105_h2883,400139,rep
+,101_h2273,400191,rep
0,110_hc283,400163,rep
+,110_hc103,400122,rep
+,108_hr713,400146,rep
+,111_hr1213,400178,rep
+,110_h6003,400179,rep
-,110_hr1253,400142,rep
+,109_h6033,400174,rep
-,110_h2643,400175,rep
0,110_hr663,400102,rep
+,111_hc293,400109,rep
-,110_h3043,400191,rep
+,111_hr1313,400162,rep
+,108_hr713,400165,rep
+,109_hr673,400127,rep
+,106_h4583,400190,rep
+,106_h1883,400159,rep
+,108_hc373,400118,rep
+,108_sc43,400115,rep
0,109_h2123,400171,rep
0,105_s1733,400140,rep
+,111_hc323,400195,rep
+,105_s2133,400154,rep
+,108_hj83,400124,rep
+,108_hr653,400148,rep
+,111_hc323,400198,rep
+,108_hr153,400184,rep
-,110_hr1433,400191,rep
+,111_h4823,400155,rep
+,111_hr593,400121,rep
+,108_hr453,400167,rep
0,108_hc13,400151,rep
+,110_h5613,400130,rep
+,110_hc283,400141,rep
-,111_h3293,400176,rep
+,106_hr103,400144,rep
-,108_hc393,400140,rep
+,108_hr473,400151,rep
+,102_s3,400100,rep
0,108_h3723,400191,rep
+,111_h4173,400195,rep
+,108_hr433,400158,rep
+,108_s703,400117,rep
+,108_hr473,400174,rep
+,110_hr963,400177,rep
+,101_h5803,400122,rep
-,111_hr1083,400108,rep
+,111_hr783,400107,rep
+,110_hc103,400109,rep
+,102_h5503,400155,rep
+,110_hr1243,400172,rep
-,110_h5563,400145,rep
+,106_s2943,400114,rep
+,110_hr683,400189,rep
0,110_hr553,400176,rep
0,108_hc13,400179,rep
+,106_hr563,400156,rep
+,106_hr503,400127,rep
+,110_hc283,400111,rep
+,111_hr1203,400109,rep
-,105_hr433,400122,rep
-,106_hr263,400110,rep
+,110_h3773,400129,rep
+,110_h2563,400131,rep
+,108_h663,400175,rep
+,109_h2123,400115,rep
+,105_h1663,400114,rep
-,105_h3963,400183,rep
+,109_hr803,400198,rep
+,108_hr853,400133,rep
+,111_s3473,400163,rep
+,105_h3853,400133,rep
0,109_hr703,400121,rep
+,110_h6983,400109,rep
+,108_hr473,400180,rep
+,109_s403,400179,rep
+,110_hc193,400108,rep
+,103_h3,400118,rep
+,110_hr203,400111,rep
-,109_h2123,400186,rep
+,108_hr713,400180,rep
+,111_s383,400110,rep
-,106_hr103,400124,rep
+,108_hr453,400113,rep
+,110_h363,400171,rep
+,111_hr573,400111,rep
+,111_hr853,400110,rep
-,108_h2673,400110,rep
+,111_hr1313,400121,rep
+,109_hr623,400148,rep
-,111_h5623,400134,rep
+,108_hc53,400174,rep
+,108_h4053,400142,rep
-,105_hr563,400140,rep
+,109_h2563,400189,rep
+,103_h2403,400160,rep
-,109_h5013,400103,rep
+,108_h1533,400145,rep
+,108_h3193,400144,rep
-,110_h5563,400131,rep
+,111_h5013,400122,rep
+,108_h2143,400192,rep
+,110_hc193,400149,rep
-,108_hj83,400139,rep
+,109_h323,400166,rep
-,110_h5563,400171,rep
+,110_hr1253,400152,rep
+,109_h5573,400145,rep
+,105_h3963,400171,rep
+,108_h4053,400185,rep
+,110_hr1063,400176,rep
+,109_hc483,400168,rep
+,105_h1663,400182,rep
+,105_h643,400190,rep
-,105_h2003,400133,rep
+,110_hr453,400122,rep
+,110_hc203,400176,rep
+,106_h4583,400148,rep
-,106_hr273,400130,rep
+,101_h1463,400143,rep
+,105_hr283,400176,rep
+,106_h673,400107,rep
+,109_h4973,400127,rep
+,106_h2723,400111,rep
+,108_h3733,400189,rep
-,106_hr103,400186,rep
+,110_hr273,400102,rep
+,108_h2673,400197,rep
+,110_hc283,400180,rep
0,109_hr623,400192,rep
+,110_h2693,400180,rep
+,105_hr143,400142,rep
+,102_h5373,400143,rep
+,110_hr453,400125,rep
+,105_hr193,400173,rep
+,106_h4733,400164,rep
+,109_hr783,400158,rep
+,101_h3,400146,rep
-,110_h5803,400154,rep
0,108_hc373,400178,rep
+,106_s613,400164,rep
-,110_hr533,400165,rep
0,108_hc13,400170,rep
+,110_h1873,400103,rep
+,110_hr1433,400124,rep
+,111_h4003,400101,rep
+,108_h3783,400152,rep
0,110_h513,400132,rep
+,108_hc423,400147,rep
+,111_h813,400137,rep
+,108_h3723,400139,rep
-,109_hc483,400114,rep
+,108_h2143,400145,rep
+,106_h4733,400153,rep
-,110_hr1343,400175,rep
-,111_hc293,400151,rep
-,105_hr193,400163,rep
+,106_h4163,400199,rep
+,106_h3313,400194,rep
+,108_h1533,400158,rep
+,103_h2493,400126,rep
+,106_h673,400153,rep
-,110_hr533,400196,rep
+,106_h4033,400159,rep
+,110_h3793,400199,rep
+,109_hr193,400147,rep
+,106_h3073,400163,rep
-,110_hr1433,400151,rep
+,106_h1883,400118,rep
-,111_h3293,400142,rep
+,108_hc83,400106,rep
+,105_hc133,400178,rep
+,108_sc43,400190,rep
+,105_hr193,400104,rep
+,106_hc213,400179,rep
-,111_hr853,400141,rep
+,108_h2673,400186,rep
+,105_h2813,400114,rep
+,109_h3893,400176,rep
+,108_hr153,400155,rep
+,109_h6033,400183,rep
-,111_hc223,400107,rep
-,111_h4823,400121,rep
+,111_hr43,400193,rep
+,105_h3,400136,rep
-,110_hr1253,400196,rep
+,108_h663,400176,rep
-,109_h503,400183,rep
+,106_h3313,400152,rep
+,108_hc413,400199,rep
+,111_hr403,400189,rep
+,111_s383,400129,rep
-,105_h2863,400163,rep
-,106_hr103,400114,rep
+,103_h2493,400183,rep
+,106_hc213,400118,rep
+,110_h1143,400129,rep
+,108_hc373,400167,rep
+,106_h573,400109,rep
-,103_h2403,400144,rep
+,111_hr1103,400177,rep
+,111_hr673,400140,rep
+,106_hr423,400144,rep
0,108_h2673,400135,rep
+,108_hr653,400139,rep
+,105_hr463,400122,rep
0,105_hr383,400130,rep
-,105_hr283,400198,rep
+,110_hr1173,400158,rep
+,103_h873,400189,rep
+,111_hc323,400109,rep
+,111_hr1383,400155,rep
+,111_hr1613,400151,rep
+,103_h3433,400119,rep
+,102_h2893,400112,rep
+,108_h253,400123,rep
-,109_hr623,400102,rep
+,105_h3,400149,rep
+,108_h743,400119,rep
-,108_s23,400145,rep
+,108_hr653,400155,rep
+,111_hr1003,400160,rep
+,110_h6633,400180,rep
+,109_hr333,400142,rep
-,111_hr573,400115,rep
+,110_h1143,400176,rep
+,109_h5143,400165,rep
+,103_h4453,400129,rep
+,111_hr903,400170,rep
+,106_hr503,400104,rep
+,105_h3,400125,rep
+,108_h3873,400127,rep
+,108_h253,400199,rep
+,110_hr573,400145,rep
+,109_h3283,400145,rep
+,110_h5803,400177,rep
+,109_hr523,400139,rep
+,106_h1993,400178,rep
+,109_hr553,400118,rep
+,108_h2673,400156,rep
-,102_h3603,400192,rep
+,110_hr793,400101,rep
+,101_h5313,400126,rep
+,111_h5873,400133,rep
-,111_sc13,400196,rep
+,108_sc43,400160,rep
+,108_h4503,400131,rep
+,109_hr673,400162,rep
+,111_hr1203,400152,rep
+,110_h3403,400154,rep
+,108_s273,400130,rep
+,108_hc373,400194,rep
+,108_h253,400173,rep
+,111_hr863,400171,rep
+,109_h2123,400113,rep
-,108_h1463,400122,rep
+,110_h493,400163,rep
+,110_h6003,400177,rep
+,106_h1993,400160,rep
+,108_hr153,400185,rep
-,105_sc3,400111,rep
+,105_hr433,400154,rep
-,110_h5803,400176,rep
+,110_hr553,400134,rep
